FeatureGroupIndex	FileName	MonoisotopicMass	AverageMass	StartRetentionTime(FWHM)	EndRetentionTime(FWHM)	HighestApexRetentionTime	MedianApexRetentionTime	FeatureGroupQuantity	AllAreaUnderTheCurve	SumIntensity	MinCharge	MaxCharge	ChargeCount	MostAbundantFeatureCharge	IsotopeCosineScore
748	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	10246.443980	10252.847235	2719.952340	2800.962315	2761.564332	2761.564332	224793092.008667	240297063.895883	210498044.130586	10	14	5	13	0.932785
749	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	10246.460608	10252.863864	2816.495760	2875.876794	2840.439159	2837.145638	1617232909.589064	1918711330.141821	1918711413.141822	9	16	8	12	0.997112
750	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	7224.953524	7229.461403	3597.901671	3688.147060	3661.256625	3657.612916	304268208.643237	325872273.461053	325872301.461053	7	12	6	9	0.911434
751	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	6520.262115	6524.266603	1612.083985	1651.080153	1642.228163	1638.709337	234896016.320919	270551542.985918	270551574.985918	6	9	4	7	0.995780
752	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	6520.262233	6524.266721	1727.074375	1782.125549	1753.852781	1750.108028	40888837.108276	56698382.892445	56698400.892445	6	8	3	7	0.982765
753	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	10338.656697	10345.114685	2279.359528	2404.399855	2340.899379	2352.069062	141737072.072723	152140093.633391	150185717.942053	14	21	8	15	0.968586
754	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	10337.665538	10344.123526	2359.612688	2436.068067	2372.261427	2404.399855	90076608.334771	91743813.168405	91339319.184432	14	20	7	15	0.977136
755	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	10341.664260	10348.122248	2260.839753	2391.998088	2286.996509	2290.506650	66296998.995945	71521540.849129	70781807.457931	13	20	8	14	0.972669
756	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9583.232820	9589.237053	2715.890451	2777.144751	2738.927386	2738.927386	892816798.448774	995767052.978771	995767142.978772	7	16	10	13	0.987952
757	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	13093.369068	13101.544330	2746.654689	2785.202614	2761.564332	2763.355897	225834068.782220	238016844.552877	238016874.552877	8	15	8	9	0.922652
758	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	14486.443303	14495.438431	2971.449628	3014.084184	2998.344762	3002.009359	224863910.129236	234324521.555560	234324574.555560	15	22	8	21	0.964665
759	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9514.166868	9520.145370	4009.174888	4077.721384	4036.421688	4040.035288	792203371.716665	915097160.204561	915097215.204560	11	17	7	11	0.949656
760	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9300.922037	9306.664588	3306.505082	3372.755337	3341.964343	3338.192176	804929144.595237	876564605.059547	876564650.059546	7	12	6	8	0.972611
761	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	8928.842595	8934.368899	964.094593	1037.366109	1033.525912	991.135575	1612113.718512	1612113.718512	1612136.718512	9	14	6	10	0.925029
762	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	11970.003478	11977.430671	3593.918043	3623.931665	3605.767341	3605.767341	314684939.661171	327466185.791346	327466214.791345	7	10	4	8	0.984387
763	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	16651.285191	16661.658611	4579.004115	4655.701599	4600.980920	4628.275355	132582048.653876	141942719.026698	141942749.026698	21	28	8	22	0.852365
764	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	11978.955700	11986.382894	4283.527015	4338.026603	4299.436075	4299.436075	420873450.535498	429030613.494599	404613791.628663	7	12	6	8	0.970365
765	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	26596.786870	26613.375069	4836.255509	4914.609563	4880.079645	4868.450072	433752735.229519	471991776.986466	471991882.986466	22	38	17	34	0.937603
766	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	13011.152284	13019.267112	2871.538342	2978.812026	2925.271850	2925.271850	1509036353.729831	1724916777.956494	1724916931.956494	11	25	15	19	0.995818
767	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	13266.302097	13274.570762	3760.552160	3818.626149	3783.036432	3783.036432	1237647011.575158	1304673639.710697	1304673751.710698	13	25	13	22	0.987595
768	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	10805.350121	10812.085468	2531.041036	2590.246023	2574.777365	2567.426772	51815201.312052	51815201.312052	51815215.312052	8	11	4	9	0.864896
769	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	8664.428979	8669.812144	4644.072693	4710.233448	4686.833101	4675.636885	841740512.178017	947250324.938390	947250396.938389	7	15	9	12	0.990710
770	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	10661.522702	10668.178847	3049.135595	3113.386510	3079.779079	3079.779079	148969407.286297	151394653.285638	151394694.285638	12	18	7	15	0.974094
771	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	10661.532258	10668.188403	3192.908336	3238.664014	3215.057240	3211.153314	68492192.821482	72663647.583251	72663662.583251	16	19	4	16	0.851391
772	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	8886.834735	8892.334970	1858.740763	1891.558247	1871.139321	1871.139321	739419815.008748	846108895.588022	846108983.588022	8	16	9	15	0.997278
773	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	14877.977689	14887.272402	4070.737445	4169.529801	4101.247635	4097.525887	203514028.977717	203829896.602874	203829927.602874	15	20	6	16	0.931364
774	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9677.766457	9683.825044	3434.086640	3456.902253	3442.002096	3442.002096	214741412.853686	221873820.122958	221873851.122958	7	10	4	10	0.988349
775	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	10068.861313	10075.166281	1566.807427	1581.755172	1570.461748	1570.461748	144093056.332572	158496832.556641	158496865.556641	7	9	3	8	0.995318
776	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	6421.667635	6425.618959	3181.786115	3281.395062	3211.153314	3262.306163	84354477.686080	90172255.696242	90172276.696242	7	11	5	8	0.952933
777	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9821.798272	9827.965463	3460.534410	3518.249304	3488.146828	3488.146828	181459964.660194	193337286.623686	193337304.623686	11	13	3	12	0.973745
778	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	8059.843209	8064.846486	1797.026357	1845.868091	1825.351340	1829.624790	84648357.617034	88564563.610271	88564575.610271	6	9	4	7	0.961103
779	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9518.248400	9524.226902	1884.207288	1952.397182	1913.776624	1913.776624	178236470.869213	196695580.107881	184226904.450477	13	17	5	16	0.920730
780	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	4752.491933	4755.465800	1884.207288	1940.960564	1921.389609	1915.688361	73459784.912883	77978542.492518	68447495.560405	6	9	4	6	0.943816
781	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	4745.610122	4748.583989	1891.558247	1948.904755	1917.600097	1910.311603	45299639.015982	47207665.777061	45682524.874330	6	9	4	9	0.919266
782	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9381.904925	9387.771093	3302.781720	3369.054394	3345.553124	3341.964343	460086377.942654	516527077.032756	516527099.032756	7	10	4	8	0.953517
783	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	17875.445868	17886.623295	5281.198607	5367.641602	5308.614519	5308.614519	650006525.521760	801667670.045783	801667795.045782	15	27	13	20	0.983802
784	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9223.916493	9229.610598	3318.392999	3369.054394	3341.964343	3341.964343	612086174.734294	732434570.271609	694181718.969114	8	13	6	11	0.936035
785	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9217.949309	9223.643414	3310.517446	3376.419466	3345.553124	3325.920708	287764754.422895	333527908.343638	260012810.013733	8	15	8	11	0.909381
786	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	11278.319415	11285.320529	2332.741930	2431.601006	2383.572764	2379.964310	91948112.314468	92073988.943567	92074036.943567	13	21	9	16	0.951078
787	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	6571.494643	6575.522190	4390.792064	4452.628310	4445.228009	4437.547062	301958308.469876	343829747.376585	343829771.376585	6	11	6	8	0.930594
788	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	4831.633249	4834.656285	1850.321565	1884.207288	1863.236497	1865.142964	12639020.854195	12639020.854195	12639028.854195	5	8	4	7	0.913262
789	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9365.510464	9371.376632	3442.002096	3472.042586	3446.069911	3446.069911	179752345.053982	182349674.984479	182349698.984479	6	9	4	7	0.977226
790	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	7459.589519	7464.223832	1863.236497	1891.558247	1867.049431	1871.139321	366220238.283889	383844815.345534	383844871.345534	6	11	6	7	0.997752
791	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	4424.395416	4427.168405	2633.924546	2691.875842	2664.279999	2666.170851	17504340.096748	18679602.012226	18679608.012226	6	8	3	8	0.925740
792	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	20924.593320	20937.666454	3167.045286	3200.158976	3178.119013	3178.119013	488875706.193103	505483357.864160	505483435.864160	18	25	8	22	0.972717
793	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	8947.841732	8953.379829	2526.601492	2590.246023	2539.486436	2546.971077	70723894.801811	70723894.801811	70723926.801811	7	15	8	12	0.901312
794	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	6521.579643	6525.584131	1925.233994	1960.457110	1936.826080	1944.607064	245250584.585528	270663805.018803	270663825.018803	6	8	3	7	0.985889
795	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	7383.961551	7388.556785	3369.054394	3407.281707	3394.888127	3387.271825	301168393.605995	314712316.482637	314712339.482637	6	8	3	7	0.986730
796	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	7891.881463	7896.798304	1535.229597	1588.821668	1570.461748	1570.461748	102881403.689019	127163160.650409	117817357.816717	6	13	8	10	0.955245
797	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	7895.875110	7900.791951	1535.229597	1588.821668	1563.101699	1563.101699	42613137.527022	45130485.114801	22463763.689659	6	10	5	10	0.903611
798	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9149.343310	9154.997827	5014.902095	5068.064635	5039.691190	5039.691190	333952877.581796	393446431.268919	393446463.268919	6	9	4	7	0.993232
799	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	6445.559685	6449.525013	2466.582807	2511.266364	2481.081470	2481.081470	408102168.899973	481880652.419647	481880681.419647	5	9	5	8	0.975839
800	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	4443.334331	4446.118939	1932.213223	1995.602146	1960.457110	1979.751471	20196829.103510	22030807.968902	22030816.968902	6	8	3	8	0.901365
801	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	12317.753609	12325.460992	3369.054394	3475.936426	3442.002096	3426.496061	309943096.101548	328053346.103800	328053396.103800	9	19	11	14	0.927493
802	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	11994.984710	12002.513908	4290.824755	4330.332373	4299.436075	4299.436075	384251309.084184	414098031.535315	414098062.535315	7	9	3	8	0.978534
803	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	12662.591443	12670.498582	3605.767341	3661.256625	3642.641738	3631.256784	656473904.615850	687178476.604192	687178534.604192	12	19	8	15	0.982021
804	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9090.369173	9095.995777	2933.169073	2978.812026	2948.951177	2956.250310	217274489.747511	258951814.140491	258951832.140490	6	8	3	7	0.984783
805	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9090.364795	9095.991399	3094.953040	3167.045286	3144.540687	3137.260373	446217668.666849	478394019.458296	461485920.931446	6	8	3	7	0.960905
806	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9102.367651	9107.994255	3094.953040	3192.908336	3159.307636	3150.170388	125821738.572749	125821738.572749	120165250.398050	6	8	3	7	0.926601
807	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	8935.772344	8941.298647	4671.527625	4710.233448	4690.603570	4694.630774	210574649.363920	246910263.944116	246910312.944116	7	13	7	12	0.982158
808	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	7272.765975	7277.310406	2844.160009	2879.584146	2871.538342	2867.658163	334278180.913211	369972897.935343	369972941.935343	6	11	6	10	0.990543
809	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	6527.564880	6531.569368	2470.152209	2515.161256	2473.745586	2484.640301	427069303.970705	481923850.252975	481923878.252975	5	8	4	6	0.983273
810	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	19561.010473	19573.172112	4512.631212	4600.980920	4562.900582	4562.900582	877803302.301727	966470035.677674	964341949.284448	16	26	11	23	0.970430
811	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	8389.146291	8394.352886	4521.253885	4570.567653	4543.900950	4543.900950	439362132.357162	482359516.047305	474425680.002928	7	12	6	11	0.992759
812	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	11299.147371	11306.160089	1710.896535	1766.377763	1739.368696	1739.368696	89928716.571548	102036164.903167	102036229.903167	12	20	9	16	0.990317
813	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	10138.886211	10145.230192	3507.015365	3538.548735	3530.470006	3526.466045	153102187.611118	154289848.470704	153365855.866311	7	9	3	7	0.989043
814	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	7885.603595	7890.506649	3503.524008	3538.548735	3510.974779	3510.974779	123875072.873010	129221059.728402	126850102.943379	7	10	4	7	0.956858
815	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	13979.497509	13988.204403	1471.137587	1563.101699	1516.010189	1511.645083	132255011.443770	142619165.903061	137338934.931024	15	25	11	21	0.972556
816	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	6989.833147	6994.215741	1499.803937	1596.548295	1538.732663	1535.229597	19617528.843071	19973441.460993	15772447.991782	9	13	5	11	0.859070
817	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	17570.359831	17581.371765	5326.901789	5394.356924	5356.403428	5359.929598	928978735.926115	1099539243.155500	1099539387.155502	14	27	14	22	0.995131
818	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	6516.065890	6520.070378	2937.180686	3002.009359	2956.250310	2960.172077	59780308.874666	64342160.066480	64342173.066480	8	11	4	10	0.952861
819	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	8968.814022	8974.365906	2026.572300	2065.653005	2046.302667	2046.302667	417324037.799164	499193317.034250	499193362.034250	7	12	6	11	0.988683
820	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	8478.678853	8483.924611	1387.951653	1439.435843	1414.415637	1409.005249	291665621.941654	352895105.413449	352895141.413449	8	11	4	9	0.993395
821	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	10178.393346	10184.748857	2863.996799	2945.046709	2917.585006	2913.477048	203287815.530262	214928679.087166	214928732.087166	10	17	8	14	0.969893
822	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	7222.698865	7227.206745	3002.009359	3045.662649	3025.815070	3025.815070	201579348.050058	201579348.050058	201579363.050058	6	9	4	7	0.862151
823	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9289.897859	9295.640410	2058.028620	2105.193639	2077.765057	2070.239702	297510718.588859	335824224.403273	335824259.403273	7	11	5	8	0.984110
824	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	12823.842099	12831.856658	6285.804517	6315.790917	6301.121026	6304.617530	244172414.091060	269304076.554549	268054057.765318	9	13	5	11	0.986375
825	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	12838.851488	12846.877835	6273.899007	6324.638483	6301.121026	6301.121026	127328063.193459	133419036.214782	122884931.656814	9	12	4	11	0.951379
826	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	6419.842614	6423.793939	6292.795620	6336.462736	6311.960163	6315.790917	34583461.755121	38997500.827140	37156060.312959	6	12	6	10	0.898281
827	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9557.189145	9563.181521	4153.749148	4252.899812	4177.330041	4210.706111	467089285.198565	484789779.513528	484789842.513527	10	17	8	12	0.945615
828	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	8210.203141	8215.294472	4474.547364	4512.631212	4489.860554	4489.860554	52556746.139274	52556746.139274	52556758.139274	7	9	3	7	0.896702
829	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	13646.373247	13654.876228	3890.378769	3955.158798	3935.603087	3924.742999	153625432.050168	164686181.519341	164686209.519341	19	24	6	20	0.850912
830	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9727.892980	9733.977228	2683.407394	2724.022932	2707.671567	2707.671567	268479815.481027	292214343.541854	292214403.541854	8	15	8	12	0.997270
831	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	6559.556761	6563.572837	3503.524008	3571.069683	3554.058549	3534.616134	140360579.090876	146881718.689428	146881740.689428	6	9	4	8	0.948152
832	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9020.838774	9026.416669	1435.939307	1499.803937	1459.717003	1459.717003	451384802.944826	532470066.292119	530928080.087618	7	17	11	14	0.984076
833	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9015.839332	9021.417227	1427.168578	1504.215929	1483.497284	1475.955250	90760490.909302	104376895.572271	66414287.847576	9	17	9	13	0.903285
834	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	3661.001809	3663.227516	6242.486773	6285.804517	6265.877758	6265.877758	43050402.479865	53756901.970357	63945731.484904	3	5	3	4	0.866695
835	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9446.743018	9452.648285	4116.487493	4181.213749	4142.577386	4146.277324	172480959.502329	189861775.358009	189861803.358009	7	12	6	11	0.950552
836	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	10618.390878	10624.996644	3710.705201	3760.552160	3745.321297	3747.314345	114190089.141825	124900295.341235	124900307.341235	11	13	3	12	0.851942
837	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	12233.765016	12241.419474	3438.277151	3522.209003	3479.847833	3479.847833	185204473.649710	191656711.916283	185824722.489674	13	19	7	18	0.910210
838	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	4083.312207	4085.883512	3434.086640	3522.209003	3483.814809	3483.814809	91522440.671082	95557544.840041	95557556.840042	5	7	3	6	0.952157
839	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	7310.760823	7315.316881	3129.530375	3189.238140	3167.045286	3167.045286	118343723.860985	118783873.052804	118783885.052804	7	9	3	7	0.890815
840	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9873.313427	9879.505757	2921.609583	2982.549429	2956.250310	2948.951177	499788384.933212	536910422.398491	536444344.805484	7	18	12	13	0.983317
841	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9873.315896	9879.508227	2906.375099	2941.082109	2925.271850	2929.286619	151400859.951081	152468294.791101	144174830.585953	10	14	5	13	0.940245
842	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	7405.919064	7410.525890	3634.842346	3684.840643	3664.860407	3661.256625	271055512.654016	274892070.323936	274892087.323936	6	8	3	7	0.969666
843	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	7253.967468	7258.488975	3631.256784	3695.814068	3650.588062	3657.612916	518897988.708836	543864047.027128	543864091.027128	7	13	7	11	0.976409
844	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	15178.436736	15187.936315	4345.203013	4398.282760	4372.801538	4369.341555	486802778.530521	519537658.884191	481846012.332898	12	22	11	17	0.976406
845	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	6443.375659	6447.340987	3969.611483	4028.550342	3993.187497	4005.290088	57302188.839510	58363791.675885	58363800.675885	7	9	3	7	0.872107
846	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	10325.669573	10332.111707	2256.689316	2299.021441	2279.359528	2279.359528	13256858.558856	13729016.298090	13729033.298090	16	21	6	18	0.910391
847	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	7910.862740	7915.779581	1891.558247	1932.213223	1913.776624	1913.776624	72356122.865307	87876469.398867	87876482.398867	11	13	3	12	0.917246
848	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	15760.490298	15770.308890	4248.919896	4338.026603	4290.824755	4287.244656	635141020.908589	733286358.891700	691100652.988017	13	22	10	20	0.975755
849	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	4815.911358	4818.934394	4275.339324	4330.332373	4290.824755	4294.655492	73026736.476231	94107293.104062	94107302.104062	5	7	3	6	0.927123
850	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	18202.527912	18213.881626	4647.561775	4714.233064	4690.603570	4686.833101	918254858.896129	1108723688.402218	1108723820.402219	13	24	12	20	0.993251
851	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	11838.936325	11846.291290	4844.092327	4910.722216	4876.186658	4880.079645	351990060.670920	395924526.939459	395924583.939459	10	17	8	13	0.973597
852	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9765.810275	9771.951813	3394.888127	3460.534410	3426.496061	3426.496061	228861273.051416	228861273.051416	228861301.051416	7	10	4	8	0.965197
853	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	20626.880888	20639.757121	4226.631396	4287.244656	4252.899812	4252.899812	739769513.045721	869977250.319217	869977368.319218	18	29	12	25	0.979261
854	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	6534.899389	6538.903877	6315.790917	6361.152573	6332.316451	6332.316451	118454779.264058	130551156.077199	130551198.077199	6	12	7	10	0.993107
855	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	13357.630835	13365.970022	4016.423505	4090.086324	4040.035288	4047.662387	623317221.142024	668785935.950779	668785984.950779	16	24	9	23	0.902648
856	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	13357.636581	13365.975768	4199.778995	4283.527015	4230.153014	4252.899812	91540987.322793	91736478.609558	91736505.609558	19	24	6	20	0.863157
857	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	10714.714829	10721.410596	2863.996799	2941.082109	2925.271850	2879.584146	105329274.491539	113036387.659517	113036413.659517	14	18	5	16	0.865533
858	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9986.879548	9993.133890	1508.144021	1546.560415	1527.600422	1531.502116	279779500.880607	337577986.279380	337578066.279380	7	14	8	13	0.994532
859	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	10093.407105	10099.723617	3790.911600	3852.447799	3810.088620	3813.951687	339291139.063406	358352739.822428	358352760.822428	11	15	5	12	0.889388
